system:index,gain_ha,gain_m2,.geo
00000000000000000222,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.82074994661225,19.24575214934117],[72.82074994661224,19.246001898307814],[72.82050020443243,19.24600181899365],[72.82050020443243,19.245752157999043],[72.82074994661225,19.24575214934117]]]}"
00000000000000000223,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.81675007405245,19.24625160904229],[72.81675007405245,19.24650126661455],[72.81625067143347,19.246501277255366],[72.81625067143347,19.24625153245799],[72.81675007405245,19.24625160904229]]]}"
00000000000000000224,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.78150087997038,19.246501266157203],[72.78150087997038,19.246750976482787],[72.78125118806217,19.24675101459831],[72.78125118806217,19.246501304521754],[72.78150087997038,19.246501266157203]]]}"
00000000000000000225,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.81625067143347,19.24675102220728],[72.81625067143347,19.24725042485238],[72.81600092466127,19.247250424459217],[72.81600092466127,19.24675102231126],[72.81625067143347,19.24675102220728]]]}"
00000000000000000226,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.83125105870043,19.247500106608598],[72.83125105870043,19.247749867104247],[72.83100141741322,19.247749812359764],[72.83100141741322,19.247500139839932],[72.83125105870043,19.247500106608598]]]}"
00000000000000000227,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.8299980714329,19.247749831518345],[72.8299980714329,19.2479995031949],[72.82974833870742,19.247999525155425],[72.82974833870742,19.247749853727168],[72.8299980714329,19.247749831518345]]]}"
00000000000000000228,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.83175052081951,19.24774981721737],[72.83175052081951,19.247999578364198],[72.8315007898878,19.247999515541306],[72.8315007898878,19.24774984237062],[72.83175052081951,19.24774981721737]]]}"
00000000000000000229,0.028210944378422757,282.10944378422755,"{""type"":""Polygon"",""coordinates"":[[[72.78249973525047,19.249497838679638],[72.78249973525047,19.249751937405883],[72.78225004435293,19.249751974207378],[72.78225004435293,19.249497788023636],[72.78249973525047,19.249497838679638]]]}"
0000000000000000022a,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.83500123691309,19.248998419632827],[72.8350012369131,19.24924809705502],[72.83525087410544,19.24924805884286],[72.83550060119623,19.249248116607834],[72.83550060119623,19.249497794680654],[72.83575032803115,19.249497764544866],[72.83600005461014,19.24949782171911],[72.83600005461014,19.249751974658697],[72.83624978093322,19.249751943936378],[72.8364994168466,19.249751991857668],[72.83649941684659,19.250001671234532],[72.8367491426579,19.250001639921372],[72.83699886821323,19.25000169591871],[72.83699886821323,19.25050105612789],[72.83724859351257,19.25050111220224],[72.83749831855594,19.250501080126718],[72.83749831855594,19.250750848689453],[72.83774804334328,19.250750816442547],[72.83774804334328,19.251000497677207],[72.83800218538207,19.251000538983465],[72.83800218538207,19.251250220624872],[72.83825190965283,19.251250188027665],[72.83825190965283,19.251499957802256],[72.83850163366756,19.251499925033645],[72.83850163366756,19.252249060565138],[72.83800218538207,19.25224903646259],[72.83800218538207,19.251499902420402],[72.83774804334328,19.251499948339642],[72.83749831855594,19.251499892111312],[72.83749831855594,19.251250210816554],[72.83724859351257,19.251250242147457],[72.83699886821323,19.251250185328306],[72.83699886821323,19.2510005046841],[72.8367491426579,19.25100053542397],[72.8367491426579,19.250750767451883],[72.8364994168466,19.25075079802038],[72.83649941684659,19.251000478014014],[72.83624978093322,19.251000516581946],[72.83624978093322,19.250501069515064],[72.83600005461015,19.25050109949269],[72.83575032803115,19.250501129050683],[72.83575032803115,19.25025136238019],[72.83550060119623,19.250251391766827],[72.83550060119623,19.25000171322853],[72.83525087410544,19.250001654714215],[72.83525087410544,19.249751976578388],[72.8350012369131,19.249751926560396],[72.83425205333822,19.249751923445775],[72.83425205333822,19.249497772274907],[72.8339979073883,19.24949781380656],[72.83324881088507,19.24949781506113],[72.83324881088507,19.24899837581795],[72.83299908148754,19.248998402247118],[72.83274935183427,19.248998340528225],[72.83274935183428,19.248748665498933],[72.83249962192527,19.24874869133719],[72.83224989176055,19.24874862902762],[72.83224989176055,19.24849895464918],[72.83200025149554,19.248498988565288],[72.83200025149554,19.248748662695554],[72.8315007898878,19.248748623707193],[72.8315007898878,19.248498950073525],[72.83175052081951,19.248498925665192],[72.83175052081951,19.247999578364198],[72.83299908148754,19.24799952660585],[72.83299908148754,19.24874863924106],[72.83324881088507,19.248748700292108],[72.83324881088505,19.24849893719204],[72.8339979073883,19.248498932958217],[72.8339979073883,19.248748696803233],[72.83425205333822,19.248748654513637],[72.83425205333822,19.248998418765733],[72.83500123691309,19.248998419632827]],[[72.83425205333822,19.248998418765733],[72.83425205333822,19.249248095443196],[72.8339979073883,19.249248049498544],[72.8339979073883,19.248998373073753],[72.83425205333822,19.248998418765733]]]}"
0000000000000000022b,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.83850163366756,19.253502038680722],[72.83850163366756,19.253751810093465],[72.83825190965284,19.253751752892537],[72.83825190965283,19.253502069459422],[72.83850163366756,19.253502038680722]]]}"
0000000000000000022c,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.83850163366756,19.254500949792938],[72.83850163366756,19.25400149392878],[72.83875126727328,19.254001454559802],[72.83875126727328,19.25350208654703],[72.83900099077594,19.253502054929193],[72.83900099077594,19.254500880295016],[72.83875126727328,19.25450091092017],[72.83875126727328,19.255000367896503],[72.83825190965283,19.255000347830908],[72.83825190965283,19.25450089184729],[72.83850163366756,19.254500949792938]]]}"
0000000000000000022d,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.78075180348795,19.259249834414838],[72.78075180348795,19.259499551865574],[72.78050202064759,19.259499567306058],[72.78050202064759,19.259249850104435],[72.78075180348795,19.259249834414838]]]}"
0000000000000000022e,0.030046572723388676,300.46572723388675,"{""type"":""Polygon"",""coordinates"":[[[72.78399796550201,19.28200014563573],[72.78399796550201,19.28224988027815],[72.78349858648694,19.282249893698303],[72.78349858648694,19.282000159553785],[72.78399796550201,19.28200014563573]]]}"
0000000000000000022f,0.009352305710736444,93.52305710736444,"{""type"":""Polygon"",""coordinates"":[[[72.81024874422708,19.289500406751543],[72.81024874422708,19.289999849911748],[72.80999899133609,19.289999796866244],[72.80999899133609,19.28950035420328],[72.81024874422708,19.289500406751543]]]}"
00000000000000000230,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.81449829123133,19.306248782379708],[72.81449829123133,19.30599909050289],[72.81474794937442,19.305999055462735],[72.81474794937442,19.306248747587887],[72.81500211534821,19.30624879646037],[72.81500211534821,19.306498488989387],[72.81424854267175,19.306498499829512],[72.81424854267175,19.306248808050135],[72.81449829123133,19.306248782379708]]]}"
00000000000000000231,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.81824836595592,19.30750176343651],[72.81824836595592,19.307751459951923],[72.81799862122217,19.307751490445412],[72.81799862122217,19.30750179417837],[72.81824836595592,19.30750176343651]]]}"
00000000000000000232,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.81625067143347,19.3075017604841],[72.81625067143347,19.307751455012543],[72.81600092466127,19.30775148214032],[72.81600092466127,19.307501787860282],[72.81625067143347,19.3075017604841]]]}"
00000000000000000233,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.80999899133609,19.32524901118243],[72.80999899133609,19.325498710181638],[72.8094995749545,19.325498716336543],[72.8094995749545,19.32524901783422],[72.80999899133609,19.32524901118243]]]}"
00000000000000000234,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.82149908146205,19.329997934252134],[72.82149908146205,19.330252122372418],[72.82124934004733,19.33025213596805],[72.82124934004733,19.329997948100505],[72.82149908146205,19.329997934252134]]]}"
00000000000000000235,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.82249786425197,19.330751563120074],[72.82249786425197,19.331001277849445],[72.82224821401655,19.331001213347886],[72.82224821401655,19.330751498866743],[72.82249786425197,19.330751563120074]]]}"
00000000000000000236,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.82275202217484,19.331001250746414],[72.82275202217484,19.331500681159135],[72.82249786425197,19.331500620014378],[72.82249786425197,19.331001277849445],[72.82275202217484,19.331001250746414]]]}"
00000000000000000237,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.82375089000375,19.33200004337078],[72.82375089000375,19.332249760093404],[72.82325150167893,19.332249799191548],[72.82325150167893,19.33200008296534],[72.82375089000375,19.33200004337078]]]}"
00000000000000000238,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.8245000156566,19.33249950800104],[72.8245000156566,19.33274922576733],[72.82400062886268,19.33274917865558],[72.82400062886268,19.332499549128965],[72.8245000156566,19.33249950800104]]]}"
00000000000000000239,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.84600179924936,19.335001090666633],[72.84600179924936,19.335250743538264],[72.84575208293154,19.33525079348767],[72.84575208293154,19.33500105311251],[72.84600179924936,19.335001090666633]]]}"
0000000000000000023a,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.83175052081951,19.337747844727556],[72.83175052081951,19.338002047938506],[72.8315007898878,19.338002071120304],[72.8315007898878,19.33774786816192],[72.83175052081951,19.337747844727556]]]}"
0000000000000000023b,0.042732111232981956,427.3211123298196,"{""type"":""Polygon"",""coordinates"":[[[72.77624809892657,19.35249860578785],[72.77624809892657,19.352748287454098],[72.7759984017073,19.352748298766336],[72.7759984017073,19.35249861734895],[72.77624809892657,19.35249860578785]]]}"
0000000000000000023c,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.77375102520472,19.358250827231473],[72.77375102520472,19.358500509823276],[72.77350123528598,19.358500502441956],[72.77350123528598,19.358250820099126],[72.77375102520472,19.358250827231473]]]}"
0000000000000000023d,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.76925179218074,19.363998594298117],[72.76925179218074,19.364248275809114],[72.76900208789748,19.364248263843585],[72.76900208789748,19.363998582581544],[72.76925179218074,19.363998594298117]]]}"
0000000000000000023e,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.76724964190252,19.39325033240476],[72.76724964190251,19.393749725994756],[72.76699993559984,19.3937496812314],[72.76699993559983,19.393250288139306],[72.76724964190252,19.39325033240476]]]}"
0000000000000000023f,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.7627503809,19.39374973348366],[72.7627503809,19.393999426012005],[72.76250067006266,19.393999461125574],[72.76250067006266,19.393749681111764],[72.7627503809,19.39374973348366]]]}"
00000000000000000240,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.77924904478833,19.39650101585328],[72.77924904478833,19.39675072643258],[72.7789993506025,19.396750698970376],[72.7789993506025,19.396500988639826],[72.77924904478833,19.39650101585328]]]}"
00000000000000000241,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.75850084352959,19.374499812471136],[72.75850084352959,19.374749489461408],[72.7582511284136,19.37474944885908],[72.7582511284136,19.37449977211793],[72.75850084352959,19.374499812471136]]]}"
00000000000000000242,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.75699813010158,19.37474951211462],[72.75699813010158,19.37449974889479],[72.75724784647832,19.37449979136532],[72.75724784647832,19.374749467105687],[72.75800141304633,19.37474949556377],[72.7582511284136,19.37474944885908],[72.7582511284136,19.37499921347644],[72.75800141304632,19.374999172202976],[72.75800141304633,19.37524893671834],[72.75750198155795,19.37524894013604],[72.75750198155795,19.374999176119054],[72.75724784647832,19.374999230721905],[72.75724784647832,19.375248906756546],[72.75699813010158,19.37524886353853],[72.75699813010158,19.37499918775302],[72.75674841347357,19.374999232090744],[72.756248979464,19.374999231771458],[72.756248979464,19.374749469152047],[72.75699813010158,19.37474951211462]]]}"
00000000000000000243,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.75699813010158,19.37524886353853],[72.75699813010158,19.37549862719987],[72.75649869659439,19.37549862672812],[72.75649869659439,19.37524886356517],[72.75699813010158,19.37524886353853]]]}"
00000000000000000244,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.99250107053774,19.08075205689131],[72.99250107053774,19.081251421776674],[72.99225141709638,19.081251433436705],[72.99225141709638,19.080752069043687],[72.99250107053774,19.08075205689131]]]}"
00000000000000000245,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.99200167329478,19.08100171026152],[72.99200167329477,19.081251436166735],[72.99175201932326,19.081251446994926],[72.99175201932326,19.081001721335937],[72.99200167329478,19.08100171026152]]]}"
00000000000000000246,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.98775220403424,19.08100177822307],[72.98775220403424,19.081251499936627],[72.98749795061006,19.08125142031332],[72.98749795061008,19.081001698850645],[72.98775220403424,19.08100177822307]]]}"
00000000000000000247,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.99175201932326,19.081251446994926],[72.99175201932326,19.081501172817656],[72.99149777022102,19.081501187473535],[72.991497770221,19.08125146190156],[72.99175201932326,19.081251446994926]]]}"
00000000000000000248,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.98875101550054,19.08175085595436],[72.98875101550054,19.082000579144378],[72.98850126798304,19.08200057530277],[72.98850126798304,19.081750852359125],[72.98875101550054,19.08175085595436]]]}"
00000000000000000249,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.99325020946094,19.08200058372044],[72.99325020946094,19.082250311511867],[72.99349995193646,19.08225030768664],[72.9937496941467,19.082250303445274],[72.9937496941467,19.08299940153204],[72.99349995193646,19.082999405034627],[72.99349995193646,19.08324913372694],[72.99325020946094,19.08324913656708],[72.99325020946094,19.082999408121065],[72.99300055681496,19.08299941930559],[72.99300055681496,19.08200059588968],[72.99325020946094,19.08200058372044]]]}"
0000000000000000024a,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.98075139520603,19.082999449782196],[72.98075139520603,19.083249165897463],[72.9805016392072,19.083249147493028],[72.9805016392072,19.08299943162426],[72.98075139520603,19.082999449782196]]]}"
0000000000000000024b,3.686509973862592E-4,3.686509973862592,"{""type"":""Polygon"",""coordinates"":[[[72.88200008764053,19.083748575620458],[72.88200008764053,19.083998282200408],[72.88175040844774,19.08399829099926],[72.88175040844774,19.0837485846672],[72.88200008764053,19.083748575620458]]]}"
